listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,distance_km,fuel_used_liters,actual_weight_received,emissions_avoided_kg,estimated_distance,transport_emissions,recycling_savings,processing_efficiency,net_climate_impact,climate_impact_level,predicted_climate_impact
48,24,Kenya,Mombasa,Organic,Livestock Manure,289.76,High,,25,Unmatched,157.55,Open,5.28,2026-01-03 02:55:01,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-21.59,Low,Low
49,25,Kenya,Nairobi,Organic,Market Waste,480.37,Medium,,46,Unmatched,247.21,Closed,6.89,2026-02-07 04:27:26,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-29.69,Low,High
49,25,Kenya,Nairobi,Organic,Market Waste,480.37,Medium,,46,Unmatched,247.21,Closed,6.89,2026-02-07 04:27:26,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,132.65,High,High
50,25,Kenya,Nairobi,Organic,Livestock Manure,319.51,Low,,42,Matched,67.63,Open,6.62,2025-12-15 12:19:13,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,54.61,3.37,25.63,178.95,54.61,9.031600000000001,178.95,0.08021658164063722,-29.69,Low,High
50,25,Kenya,Nairobi,Organic,Livestock Manure,319.51,Low,,42,Matched,67.63,Open,6.62,2025-12-15 12:19:13,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,54.61,3.37,25.63,178.95,54.61,9.031600000000001,178.95,0.08021658164063722,132.65,High,High
51,26,Kenya,Mombasa,Organic,Food Scraps,24.78,Low,,27,Matched,19.04,Closed,6.48,2025-10-30 02:49:06,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-1.99,Low,Low
51,26,Kenya,Mombasa,Organic,Food Scraps,24.78,Low,,27,Matched,19.04,Closed,6.48,2025-10-30 02:49:06,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,2.39,Low,Low
52,26,Kenya,Mombasa,Organic,Agricultural Residue,166.67,Medium,,56,Matched,70.82,Closed,5.64,2025-09-21 17:33:42,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-1.99,Low,Low
52,26,Kenya,Mombasa,Organic,Agricultural Residue,166.67,Medium,,56,Matched,70.82,Closed,5.64,2025-09-21 17:33:42,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,2.39,Low,Low
53,27,Nigeria,Port Harcourt,Solid,Scrap Metal,204.79,High,,43,Matched,254.12,Closed,6.6,2026-02-17 03:49:43,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,9.35,Low,Low
53,27,Nigeria,Port Harcourt,Solid,Scrap Metal,204.79,High,,43,Matched,254.12,Closed,6.6,2026-02-17 03:49:43,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,8.95,Low,Low
54,27,Nigeria,Port Harcourt,Organic,Agricultural Residue,139.93,High,,18,Matched,73.92,Closed,6.88,2025-09-16 23:52:50,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,9.35,Low,Low
54,27,Nigeria,Port Harcourt,Organic,Agricultural Residue,139.93,High,,18,Matched,73.92,Closed,6.88,2025-09-16 23:52:50,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,8.95,Low,Low
55,28,Kenya,Eldoret,Solid,Scrap Metal,247.05,High,,45,Unmatched,278.32,In Progress,7.17,2025-10-16 10:16:55,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-11.2,Low,High
55,28,Kenya,Eldoret,Solid,Scrap Metal,247.05,High,,45,Unmatched,278.32,In Progress,7.17,2025-10-16 10:16:55,2,7,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,158.37,High,High
56,28,Kenya,Eldoret,Organic,Market Waste,354.85,Medium,,23,Matched,114.56,Closed,5.26,2025-11-06 12:38:31,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,38.02,1.77,,236.32,38.02,4.743600000000001,236.32,,-11.2,Low,High
56,28,Kenya,Eldoret,Organic,Market Waste,354.85,Medium,,23,Matched,114.56,Closed,5.26,2025-11-06 12:38:31,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,38.02,1.77,,236.32,38.02,4.743600000000001,236.32,,158.37,High,High
57,29,Kenya,Nakuru,Organic,Livestock Manure,297.3,Medium,,56,Unmatched,92.05,Open,5.31,2025-11-13 19:22:08,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-21.6,Low,Low
57,29,Kenya,Nakuru,Organic,Livestock Manure,297.3,Medium,,56,Unmatched,92.05,Open,5.31,2025-11-13 19:22:08,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-1.04,Low,Low
58,29,Kenya,Nakuru,Organic,Market Waste,472.07,Medium,,44,Unmatched,211.8,In Progress,5.66,2026-01-18 21:40:55,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-21.6,Low,Low
58,29,Kenya,Nakuru,Organic,Market Waste,472.07,Medium,,44,Unmatched,211.8,In Progress,5.66,2026-01-18 21:40:55,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-1.04,Low,Low
59,30,Nigeria,Port Harcourt,Organic,Agricultural Residue,114.21,Low,,35,Unmatched,86.27,In Progress,6.81,2026-02-25 12:19:58,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,6.82,12.9,19.21,38.32,6.82,34.572,38.32,0.16819893179231243,20.7,Medium,Medium
59,30,Nigeria,Port Harcourt,Organic,Agricultural Residue,114.21,Low,,35,Unmatched,86.27,In Progress,6.81,2026-02-25 12:19:58,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,6.82,12.9,19.21,38.32,6.82,34.572,38.32,0.16819893179231243,-7.71,Low,Medium
60,30,Nigeria,Port Harcourt,Organic,Agricultural Residue,111.34,Medium,,39,Matched,71.91,Closed,5.14,2026-01-18 03:04:00,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,20.7,Medium,Medium
60,30,Nigeria,Port Harcourt,Organic,Agricultural Residue,111.34,Medium,,39,Matched,71.91,Closed,5.14,2026-01-18 03:04:00,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-7.71,Low,Medium
61,31,Kenya,Nairobi,Organic,Agricultural Residue,240.45,High,,2,Unmatched,151.96,Closed,5.95,2025-12-17 06:40:47,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-32.27,Low,Low
61,31,Kenya,Nairobi,Organic,Agricultural Residue,240.45,High,,2,Unmatched,151.96,Closed,5.95,2025-12-17 06:40:47,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-9.17,Low,Low
62,31,Kenya,Nairobi,Organic,Livestock Manure,333.58,Low,,26,Unmatched,262.36,In Progress,6.15,2025-10-10 15:11:05,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-32.27,Low,Low
62,31,Kenya,Nairobi,Organic,Livestock Manure,333.58,Low,,26,Unmatched,262.36,In Progress,6.15,2025-10-10 15:11:05,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-9.17,Low,Low
63,32,Nigeria,Abuja,Solid,PET Bottles,253.79,Medium,,6,Unmatched,264.87,Open,7.17,2026-01-21 11:28:03,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,45.2,5.66,10.32,106.9,45.2,15.168800000000001,106.9,0.040663540722644706,69.96,High,High
63,32,Nigeria,Abuja,Solid,PET Bottles,253.79,Medium,,6,Unmatched,264.87,Open,7.17,2026-01-21 11:28:03,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,45.2,5.66,10.32,106.9,45.2,15.168800000000001,106.9,0.040663540722644706,11.81,Medium,High
64,32,Nigeria,Abuja,Organic,Livestock Manure,468.51,Low,,43,Matched,215.91,In Progress,5.58,2026-01-23 19:51:35,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,69.96,High,Medium
64,32,Nigeria,Abuja,Organic,Livestock Manure,468.51,Low,,43,Matched,215.91,In Progress,5.58,2026-01-23 19:51:35,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,11.81,Medium,Medium
65,33,Nigeria,Port Harcourt,Liquid,Industrial Effluent,370.32,Medium,,24,Matched,75.47,Open,4.18,2026-03-08 20:41:56,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,,,,,,,,,-37.22,Low,Low
65,33,Nigeria,Port Harcourt,Liquid,Industrial Effluent,370.32,Medium,,24,Matched,75.47,Open,4.18,2026-03-08 20:41:56,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,,,,,,,,,3.15,Low,Low
66,33,Nigeria,Port Harcourt,Liquid,Industrial Effluent,169.7,High,,47,Matched,40.16,In Progress,6.45,2025-11-11 09:12:23,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-37.22,Low,Low
66,33,Nigeria,Port Harcourt,Liquid,Industrial Effluent,169.7,High,,47,Matched,40.16,In Progress,6.45,2025-11-11 09:12:23,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,3.15,Low,Low
67,34,Kenya,Kisumu,Organic,Livestock Manure,284.52,Low,,45,Matched,153.48,Closed,5.19,2025-12-06 12:34:11,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,82.97,5.53,20.36,329.77,82.97,14.820400000000001,329.77,0.07155911710951779,292.21,High,High
67,34,Kenya,Kisumu,Organic,Livestock Manure,284.52,Low,,45,Matched,153.48,Closed,5.19,2025-12-06 12:34:11,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,82.97,5.53,20.36,329.77,82.97,14.820400000000001,329.77,0.07155911710951779,-18.27,Low,High
68,34,Kenya,Kisumu,Solid,Scrap Metal,155.79,Medium,,48,Matched,186.53,In Progress,6.96,2025-10-21 08:24:49,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,292.21,High,High
68,34,Kenya,Kisumu,Solid,Scrap Metal,155.79,Medium,,48,Matched,186.53,In Progress,6.96,2025-10-21 08:24:49,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-18.27,Low,High
69,35,Kenya,Mombasa,Organic,Agricultural Residue,195.65,High,,43,Unmatched,146.32,Closed,5.52,2025-12-21 00:50:08,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-3.1,Low,Low
69,35,Kenya,Mombasa,Organic,Agricultural Residue,195.65,High,,43,Unmatched,146.32,Closed,5.52,2025-12-21 00:50:08,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-7.93,Low,Low
70,35,Kenya,Mombasa,Solid,PET Bottles,125.9,Medium,,22,Unmatched,139.83,Open,7.27,2026-03-11 14:26:27,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-3.1,Low,Low
70,35,Kenya,Mombasa,Solid,PET Bottles,125.9,Medium,,22,Unmatched,139.83,Open,7.27,2026-03-11 14:26:27,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-7.93,Low,Low
71,36,Nigeria,Kano,Liquid,Industrial Effluent,135.28,Low,,39,Unmatched,24.6,Closed,7.8,2026-01-28 02:03:35,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,,,,,,,,,-9.07,Low,High
71,36,Nigeria,Kano,Liquid,Industrial Effluent,135.28,Low,,39,Unmatched,24.6,Closed,7.8,2026-01-28 02:03:35,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,,,,,,,,,77.21,High,High
72,36,Nigeria,Kano,Organic,Livestock Manure,496.14,Low,,25,Matched,322.19,Open,5.44,2026-01-19 17:23:53,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,3.7,12.23,,197.84,3.7,32.7764,197.84,,-9.07,Low,High
72,36,Nigeria,Kano,Organic,Livestock Manure,496.14,Low,,25,Matched,322.19,Open,5.44,2026-01-19 17:23:53,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,3.7,12.23,,197.84,3.7,32.7764,197.84,,77.21,High,High
73,37,Nigeria,Lagos,Liquid,Septage/Sewage,67.88,Medium,,4,Unmatched,7.11,Closed,11.91,2025-11-03 01:05:50,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,70.23,10.4,,18.92,70.23,27.872000000000003,18.92,,4.87,Low,Medium
73,37,Nigeria,Lagos,Liquid,Septage/Sewage,67.88,Medium,,4,Unmatched,7.11,Closed,11.91,2025-11-03 01:05:50,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,70.23,10.4,,18.92,70.23,27.872000000000003,18.92,,25.8,Medium,Medium
74,37,Nigeria,Lagos,Organic,Livestock Manure,436.36,High,,54,Matched,95.97,Closed,6.93,2025-09-22 01:01:49,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,4.87,Low,Medium
74,37,Nigeria,Lagos,Organic,Livestock Manure,436.36,High,,54,Matched,95.97,Closed,6.93,2025-09-22 01:01:49,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,25.8,Medium,Medium
75,38,Nigeria,Lagos,Organic,Livestock Manure,373.04,Low,,41,Matched,263.07,Closed,5.73,2025-10-09 16:42:40,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-39.03,Low,Medium
75,38,Nigeria,Lagos,Organic,Livestock Manure,373.04,Low,,41,Matched,263.07,Closed,5.73,2025-10-09 16:42:40,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,44.68,Medium,Medium
76,38,Nigeria,Lagos,Solid,PET Bottles,188.8,High,,21,Unmatched,191.71,Open,6.66,2026-02-12 00:19:27,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,63.29,3.54,48.78,82.34,63.29,9.487200000000001,82.34,0.2583686440677966,-39.03,Low,Medium
76,38,Nigeria,Lagos,Solid,PET Bottles,188.8,High,,21,Unmatched,191.71,Open,6.66,2026-02-12 00:19:27,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,63.29,3.54,48.78,82.34,63.29,9.487200000000001,82.34,0.2583686440677966,44.68,Medium,Medium
77,39,Kenya,Eldoret,Organic,Market Waste,239.72,Medium,,46,Matched,132.35,In Progress,5.12,2025-11-09 08:24:12,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-21.08,Low,Low
77,39,Kenya,Eldoret,Organic,Market Waste,239.72,Medium,,46,Matched,132.35,In Progress,5.12,2025-11-09 08:24:12,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-23.79,Low,Low
78,39,Kenya,Eldoret,Organic,Agricultural Residue,492.99,High,,60,Matched,304.9,In Progress,6.39,2025-12-21 06:15:32,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-21.08,Low,Low
78,39,Kenya,Eldoret,Organic,Agricultural Residue,492.99,High,,60,Matched,304.9,In Progress,6.39,2025-12-21 06:15:32,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,-23.79,Low,Low
79,40,Nigeria,Abuja,Organic,Agricultural Residue,354.86,Medium,,37,Matched,76.55,Open,5.37,2025-09-29 11:26:18,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-30.73,Low,Low
79,40,Nigeria,Abuja,Organic,Agricultural Residue,354.86,Medium,,37,Matched,76.55,Open,5.37,2025-09-29 11:26:18,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-11.26,Low,Low
80,40,Nigeria,Abuja,Organic,Food Scraps,350.75,Low,,31,Unmatched,191.76,In Progress,5.21,2026-01-10 19:30:51,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-30.73,Low,Low
80,40,Nigeria,Abuja,Organic,Food Scraps,350.75,Low,,31,Unmatched,191.76,In Progress,5.21,2026-01-10 19:30:51,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-11.26,Low,Low
81,41,Nigeria,Ibadan,Organic,Livestock Manure,86.74,High,,32,Unmatched,33.55,Closed,5.5,2026-02-08 07:03:56,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-10.11,Low,Low
81,41,Nigeria,Ibadan,Organic,Livestock Manure,86.74,High,,32,Unmatched,33.55,Closed,5.5,2026-02-08 07:03:56,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,7.33,Low,Low
82,41,Nigeria,Ibadan,Organic,Food Scraps,76.35,Low,,41,Unmatched,28.36,Closed,6.22,2025-11-25 18:23:59,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,40.62,5.14,42.91,16.56,40.62,13.7752,16.56,0.5620170268500327,-10.11,Low,Low
82,41,Nigeria,Ibadan,Organic,Food Scraps,76.35,Low,,41,Unmatched,28.36,Closed,6.22,2025-11-25 18:23:59,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,40.62,5.14,42.91,16.56,40.62,13.7752,16.56,0.5620170268500327,7.33,Low,Low
83,42,Kenya,Nairobi,Organic,Livestock Manure,299.31,Low,,22,Matched,147.78,In Progress,6.59,2026-01-07 08:26:27,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-60.51,Low,Low
83,42,Kenya,Nairobi,Organic,Livestock Manure,299.31,Low,,22,Matched,147.78,In Progress,6.59,2026-01-07 08:26:27,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-21.13,Low,Low
84,42,Kenya,Nairobi,Organic,Livestock Manure,349.43,Low,,32,Matched,200.47,Closed,5.72,2025-12-18 19:42:17,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-60.51,Low,Low
84,42,Kenya,Nairobi,Organic,Livestock Manure,349.43,Low,,32,Matched,200.47,Closed,5.72,2025-12-18 19:42:17,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-21.13,Low,Low
85,43,Kenya,Eldoret,Liquid,Greywater,450.14,High,,50,Matched,146.61,Open,3.95,2026-01-04 08:14:49,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,47.64,2.7,23.13,252.92,47.64,7.236000000000001,252.92,0.05138401386235393,136.06,High,High
85,43,Kenya,Eldoret,Liquid,Greywater,450.14,High,,50,Matched,146.61,Open,3.95,2026-01-04 08:14:49,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,47.64,2.7,23.13,252.92,47.64,7.236000000000001,252.92,0.05138401386235393,-20.35,Low,High
86,43,Kenya,Eldoret,Solid,Textiles/Used Clothing,119.17,Low,,40,Unmatched,131.55,Closed,6.74,2025-12-10 04:42:17,2,8,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,136.06,High,High
86,43,Kenya,Eldoret,Solid,Textiles/Used Clothing,119.17,Low,,40,Unmatched,131.55,Closed,6.74,2025-12-10 04:42:17,2,8,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,-20.35,Low,High
87,44,Nigeria,Abuja,Organic,Market Waste,365.84,High,,11,Unmatched,173.83,Closed,5.39,2026-03-04 03:15:49,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,16.84,Medium,Medium
